auditStartTime,adminActionType,issueType,severity,description,location,indicatorCode,countryCode,detectedAt,additionalData
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/NOR,indicators/FP.CPI.TOTL.ZG/series/NOR; countries/NOR/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,NOR,2025-09-13T23:51:24.950427,"{locations: [indicators/FP.CPI.TOTL.ZG/series/NOR, countries/NOR/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/NZL,indicators/FP.CPI.TOTL.ZG/series/NZL; countries/NZL/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,NZL,2025-09-13T23:51:24.950463,"{locations: [indicators/FP.CPI.TOTL.ZG/series/NZL, countries/NZL/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/POL,indicators/FP.CPI.TOTL.ZG/series/POL; countries/POL/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,POL,2025-09-13T23:51:24.950497,"{locations: [indicators/FP.CPI.TOTL.ZG/series/POL, countries/POL/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/PRT,indicators/FP.CPI.TOTL.ZG/series/PRT; countries/PRT/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,PRT,2025-09-13T23:51:24.950527,"{locations: [indicators/FP.CPI.TOTL.ZG/series/PRT, countries/PRT/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/SVK,indicators/FP.CPI.TOTL.ZG/series/SVK; countries/SVK/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,SVK,2025-09-13T23:51:24.950559,"{locations: [indicators/FP.CPI.TOTL.ZG/series/SVK, countries/SVK/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/SVN,indicators/FP.CPI.TOTL.ZG/series/SVN; countries/SVN/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,SVN,2025-09-13T23:51:24.950592,"{locations: [indicators/FP.CPI.TOTL.ZG/series/SVN, countries/SVN/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/SWE,indicators/FP.CPI.TOTL.ZG/series/SWE; countries/SWE/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,SWE,2025-09-13T23:51:24.950645,"{locations: [indicators/FP.CPI.TOTL.ZG/series/SWE, countries/SWE/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/TUR,indicators/FP.CPI.TOTL.ZG/series/TUR; countries/TUR/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,TUR,2025-09-13T23:51:24.950679,"{locations: [indicators/FP.CPI.TOTL.ZG/series/TUR, countries/TUR/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: FP.CPI.TOTL.ZG/USA,indicators/FP.CPI.TOTL.ZG/series/USA; countries/USA/indicators/FP.CPI.TOTL.ZG,FP.CPI.TOTL.ZG,USA,2025-09-13T23:51:24.950712,"{locations: [indicators/FP.CPI.TOTL.ZG/series/USA, countries/USA/indicators/FP.CPI.TOTL.ZG]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/AUS,indicators/GC.DOD.TOTL.GD.ZS/series/AUS; countries/AUS/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,AUS,2025-09-13T23:51:24.950743,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/AUS, countries/AUS/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/AUT,indicators/GC.DOD.TOTL.GD.ZS/series/AUT; countries/AUT/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,AUT,2025-09-13T23:51:24.950776,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/AUT, countries/AUT/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/BEL,indicators/GC.DOD.TOTL.GD.ZS/series/BEL; countries/BEL/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,BEL,2025-09-13T23:51:24.950808,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/BEL, countries/BEL/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/CAN,indicators/GC.DOD.TOTL.GD.ZS/series/CAN; countries/CAN/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,CAN,2025-09-13T23:51:24.950840,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/CAN, countries/CAN/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/CHE,indicators/GC.DOD.TOTL.GD.ZS/series/CHE; countries/CHE/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,CHE,2025-09-13T23:51:24.950871,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/CHE, countries/CHE/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/COL,indicators/GC.DOD.TOTL.GD.ZS/series/COL; countries/COL/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,COL,2025-09-13T23:51:24.950904,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/COL, countries/COL/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/ESP,indicators/GC.DOD.TOTL.GD.ZS/series/ESP; countries/ESP/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,ESP,2025-09-13T23:51:24.950935,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/ESP, countries/ESP/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/EST,indicators/GC.DOD.TOTL.GD.ZS/series/EST; countries/EST/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,EST,2025-09-13T23:51:24.950966,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/EST, countries/EST/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/FRA,indicators/GC.DOD.TOTL.GD.ZS/series/FRA; countries/FRA/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,FRA,2025-09-13T23:51:24.950998,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/FRA, countries/FRA/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/GBR,indicators/GC.DOD.TOTL.GD.ZS/series/GBR; countries/GBR/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,GBR,2025-09-13T23:51:24.951031,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/GBR, countries/GBR/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/GRC,indicators/GC.DOD.TOTL.GD.ZS/series/GRC; countries/GRC/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,GRC,2025-09-13T23:51:24.951062,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/GRC, countries/GRC/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/HUN,indicators/GC.DOD.TOTL.GD.ZS/series/HUN; countries/HUN/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,HUN,2025-09-13T23:51:24.951096,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/HUN, countries/HUN/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/IRL,indicators/GC.DOD.TOTL.GD.ZS/series/IRL; countries/IRL/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,IRL,2025-09-13T23:51:24.951127,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/IRL, countries/IRL/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/ISL,indicators/GC.DOD.TOTL.GD.ZS/series/ISL; countries/ISL/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,ISL,2025-09-13T23:51:24.951166,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/ISL, countries/ISL/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/JPN,indicators/GC.DOD.TOTL.GD.ZS/series/JPN; countries/JPN/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,JPN,2025-09-13T23:51:24.951203,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/JPN, countries/JPN/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/KOR,indicators/GC.DOD.TOTL.GD.ZS/series/KOR; countries/KOR/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,KOR,2025-09-13T23:51:24.951238,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/KOR, countries/KOR/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/LTU,indicators/GC.DOD.TOTL.GD.ZS/series/LTU; countries/LTU/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,LTU,2025-09-13T23:51:24.951269,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/LTU, countries/LTU/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/MEX,indicators/GC.DOD.TOTL.GD.ZS/series/MEX; countries/MEX/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,MEX,2025-09-13T23:51:24.951304,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/MEX, countries/MEX/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/NZL,indicators/GC.DOD.TOTL.GD.ZS/series/NZL; countries/NZL/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,NZL,2025-09-13T23:51:24.951336,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/NZL, countries/NZL/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/SVK,indicators/GC.DOD.TOTL.GD.ZS/series/SVK; countries/SVK/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,SVK,2025-09-13T23:51:24.951368,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/SVK, countries/SVK/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/SWE,indicators/GC.DOD.TOTL.GD.ZS/series/SWE; countries/SWE/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,SWE,2025-09-13T23:51:24.951401,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/SWE, countries/SWE/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/TUR,indicators/GC.DOD.TOTL.GD.ZS/series/TUR; countries/TUR/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,TUR,2025-09-13T23:51:24.951445,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/TUR, countries/TUR/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.DOD.TOTL.GD.ZS/USA,indicators/GC.DOD.TOTL.GD.ZS/series/USA; countries/USA/indicators/GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.GD.ZS,USA,2025-09-13T23:51:24.951491,"{locations: [indicators/GC.DOD.TOTL.GD.ZS/series/USA, countries/USA/indicators/GC.DOD.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/AUS,indicators/GC.TAX.TOTL.GD.ZS/series/AUS; countries/AUS/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,AUS,2025-09-13T23:51:24.951531,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/AUS, countries/AUS/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/AUT,indicators/GC.TAX.TOTL.GD.ZS/series/AUT; countries/AUT/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,AUT,2025-09-13T23:51:24.951567,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/AUT, countries/AUT/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/BEL,indicators/GC.TAX.TOTL.GD.ZS/series/BEL; countries/BEL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,BEL,2025-09-13T23:51:24.951609,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/BEL, countries/BEL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/CAN,indicators/GC.TAX.TOTL.GD.ZS/series/CAN; countries/CAN/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,CAN,2025-09-13T23:51:24.951641,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/CAN, countries/CAN/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/CHE,indicators/GC.TAX.TOTL.GD.ZS/series/CHE; countries/CHE/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,CHE,2025-09-13T23:51:24.951671,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/CHE, countries/CHE/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/CHL,indicators/GC.TAX.TOTL.GD.ZS/series/CHL; countries/CHL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,CHL,2025-09-13T23:51:24.951703,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/CHL, countries/CHL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/COL,indicators/GC.TAX.TOTL.GD.ZS/series/COL; countries/COL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,COL,2025-09-13T23:51:24.951735,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/COL, countries/COL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/CRI,indicators/GC.TAX.TOTL.GD.ZS/series/CRI; countries/CRI/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,CRI,2025-09-13T23:51:24.951766,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/CRI, countries/CRI/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/CZE,indicators/GC.TAX.TOTL.GD.ZS/series/CZE; countries/CZE/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,CZE,2025-09-13T23:51:24.951800,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/CZE, countries/CZE/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/DEU,indicators/GC.TAX.TOTL.GD.ZS/series/DEU; countries/DEU/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,DEU,2025-09-13T23:51:24.951830,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/DEU, countries/DEU/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/DNK,indicators/GC.TAX.TOTL.GD.ZS/series/DNK; countries/DNK/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,DNK,2025-09-13T23:51:24.951863,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/DNK, countries/DNK/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ESP,indicators/GC.TAX.TOTL.GD.ZS/series/ESP; countries/ESP/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ESP,2025-09-13T23:51:24.951896,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ESP, countries/ESP/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/EST,indicators/GC.TAX.TOTL.GD.ZS/series/EST; countries/EST/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,EST,2025-09-13T23:51:24.951949,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/EST, countries/EST/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/FIN,indicators/GC.TAX.TOTL.GD.ZS/series/FIN; countries/FIN/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,FIN,2025-09-13T23:51:24.951981,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/FIN, countries/FIN/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/FRA,indicators/GC.TAX.TOTL.GD.ZS/series/FRA; countries/FRA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,FRA,2025-09-13T23:51:24.952012,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/FRA, countries/FRA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/GBR,indicators/GC.TAX.TOTL.GD.ZS/series/GBR; countries/GBR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GBR,2025-09-13T23:51:24.952047,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/GBR, countries/GBR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/GRC,indicators/GC.TAX.TOTL.GD.ZS/series/GRC; countries/GRC/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GRC,2025-09-13T23:51:24.952080,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/GRC, countries/GRC/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/HUN,indicators/GC.TAX.TOTL.GD.ZS/series/HUN; countries/HUN/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,HUN,2025-09-13T23:51:24.952113,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/HUN, countries/HUN/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/IRL,indicators/GC.TAX.TOTL.GD.ZS/series/IRL; countries/IRL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,IRL,2025-09-13T23:51:24.952144,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/IRL, countries/IRL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ISL,indicators/GC.TAX.TOTL.GD.ZS/series/ISL; countries/ISL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ISL,2025-09-13T23:51:24.952176,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ISL, countries/ISL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ISR,indicators/GC.TAX.TOTL.GD.ZS/series/ISR; countries/ISR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ISR,2025-09-13T23:51:24.952208,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ISR, countries/ISR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ITA,indicators/GC.TAX.TOTL.GD.ZS/series/ITA; countries/ITA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ITA,2025-09-13T23:51:24.952240,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ITA, countries/ITA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/KOR,indicators/GC.TAX.TOTL.GD.ZS/series/KOR; countries/KOR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,KOR,2025-09-13T23:51:24.952271,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/KOR, countries/KOR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/LTU,indicators/GC.TAX.TOTL.GD.ZS/series/LTU; countries/LTU/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,LTU,2025-09-13T23:51:24.952304,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/LTU, countries/LTU/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/LUX,indicators/GC.TAX.TOTL.GD.ZS/series/LUX; countries/LUX/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,LUX,2025-09-13T23:51:24.952335,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/LUX, countries/LUX/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/LVA,indicators/GC.TAX.TOTL.GD.ZS/series/LVA; countries/LVA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,LVA,2025-09-13T23:51:24.952366,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/LVA, countries/LVA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/MEX,indicators/GC.TAX.TOTL.GD.ZS/series/MEX; countries/MEX/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,MEX,2025-09-13T23:51:24.952397,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/MEX, countries/MEX/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/NLD,indicators/GC.TAX.TOTL.GD.ZS/series/NLD; countries/NLD/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NLD,2025-09-13T23:51:24.952429,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/NLD, countries/NLD/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-13T23:51:02.384575,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/NOR,indicators/GC.TAX.TOTL.GD.ZS/series/NOR; countries/NOR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NOR,2025-09-13T23:51:24.952460,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/NOR, countries/NOR/indicators/GC.TAX.TOTL.GD.ZS]}"
