auditStartTime,adminActionType,issueType,severity,description,location,indicatorCode,countryCode,detectedAt,additionalData
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/CZE,indicators/GC.TAX.TOTL.GD.ZS/series/CZE; countries/CZE/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,CZE,2025-09-14T15:45:22.734903,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/CZE, countries/CZE/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/DEU,indicators/GC.TAX.TOTL.GD.ZS/series/DEU; countries/DEU/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,DEU,2025-09-14T15:45:22.734920,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/DEU, countries/DEU/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/DNK,indicators/GC.TAX.TOTL.GD.ZS/series/DNK; countries/DNK/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,DNK,2025-09-14T15:45:22.734937,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/DNK, countries/DNK/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ESP,indicators/GC.TAX.TOTL.GD.ZS/series/ESP; countries/ESP/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ESP,2025-09-14T15:45:22.734953,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ESP, countries/ESP/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/EST,indicators/GC.TAX.TOTL.GD.ZS/series/EST; countries/EST/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,EST,2025-09-14T15:45:22.734975,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/EST, countries/EST/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/FIN,indicators/GC.TAX.TOTL.GD.ZS/series/FIN; countries/FIN/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,FIN,2025-09-14T15:45:22.734992,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/FIN, countries/FIN/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/FRA,indicators/GC.TAX.TOTL.GD.ZS/series/FRA; countries/FRA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,FRA,2025-09-14T15:45:22.735011,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/FRA, countries/FRA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/GBR,indicators/GC.TAX.TOTL.GD.ZS/series/GBR; countries/GBR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GBR,2025-09-14T15:45:22.735030,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/GBR, countries/GBR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/GRC,indicators/GC.TAX.TOTL.GD.ZS/series/GRC; countries/GRC/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GRC,2025-09-14T15:45:22.735054,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/GRC, countries/GRC/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/HUN,indicators/GC.TAX.TOTL.GD.ZS/series/HUN; countries/HUN/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,HUN,2025-09-14T15:45:22.735072,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/HUN, countries/HUN/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/IRL,indicators/GC.TAX.TOTL.GD.ZS/series/IRL; countries/IRL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,IRL,2025-09-14T15:45:22.735088,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/IRL, countries/IRL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ISL,indicators/GC.TAX.TOTL.GD.ZS/series/ISL; countries/ISL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ISL,2025-09-14T15:45:22.735105,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ISL, countries/ISL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ISR,indicators/GC.TAX.TOTL.GD.ZS/series/ISR; countries/ISR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ISR,2025-09-14T15:45:22.735122,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ISR, countries/ISR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/ITA,indicators/GC.TAX.TOTL.GD.ZS/series/ITA; countries/ITA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,ITA,2025-09-14T15:45:22.735141,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/ITA, countries/ITA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/KOR,indicators/GC.TAX.TOTL.GD.ZS/series/KOR; countries/KOR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,KOR,2025-09-14T15:45:22.735166,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/KOR, countries/KOR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/LTU,indicators/GC.TAX.TOTL.GD.ZS/series/LTU; countries/LTU/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,LTU,2025-09-14T15:45:22.735184,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/LTU, countries/LTU/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/LUX,indicators/GC.TAX.TOTL.GD.ZS/series/LUX; countries/LUX/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,LUX,2025-09-14T15:45:22.735212,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/LUX, countries/LUX/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/LVA,indicators/GC.TAX.TOTL.GD.ZS/series/LVA; countries/LVA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,LVA,2025-09-14T15:45:22.735231,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/LVA, countries/LVA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/MEX,indicators/GC.TAX.TOTL.GD.ZS/series/MEX; countries/MEX/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,MEX,2025-09-14T15:45:22.735248,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/MEX, countries/MEX/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/NLD,indicators/GC.TAX.TOTL.GD.ZS/series/NLD; countries/NLD/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NLD,2025-09-14T15:45:22.735265,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/NLD, countries/NLD/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/NOR,indicators/GC.TAX.TOTL.GD.ZS/series/NOR; countries/NOR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NOR,2025-09-14T15:45:22.735283,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/NOR, countries/NOR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/NZL,indicators/GC.TAX.TOTL.GD.ZS/series/NZL; countries/NZL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,NZL,2025-09-14T15:45:22.735299,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/NZL, countries/NZL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/POL,indicators/GC.TAX.TOTL.GD.ZS/series/POL; countries/POL/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,POL,2025-09-14T15:45:22.735316,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/POL, countries/POL/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/PRT,indicators/GC.TAX.TOTL.GD.ZS/series/PRT; countries/PRT/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,PRT,2025-09-14T15:45:22.735331,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/PRT, countries/PRT/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/SVK,indicators/GC.TAX.TOTL.GD.ZS/series/SVK; countries/SVK/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,SVK,2025-09-14T15:45:22.735348,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/SVK, countries/SVK/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/SVN,indicators/GC.TAX.TOTL.GD.ZS/series/SVN; countries/SVN/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,SVN,2025-09-14T15:45:22.735367,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/SVN, countries/SVN/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/SWE,indicators/GC.TAX.TOTL.GD.ZS/series/SWE; countries/SWE/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,SWE,2025-09-14T15:45:22.735384,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/SWE, countries/SWE/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/TUR,indicators/GC.TAX.TOTL.GD.ZS/series/TUR; countries/TUR/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,TUR,2025-09-14T15:45:22.735401,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/TUR, countries/TUR/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: GC.TAX.TOTL.GD.ZS/USA,indicators/GC.TAX.TOTL.GD.ZS/series/USA; countries/USA/indicators/GC.TAX.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,USA,2025-09-14T15:45:22.735422,"{locations: [indicators/GC.TAX.TOTL.GD.ZS/series/USA, countries/USA/indicators/GC.TAX.TOTL.GD.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/AUS,indicators/NE.CON.GOVT.ZS/series/AUS; countries/AUS/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,AUS,2025-09-14T15:45:22.735440,"{locations: [indicators/NE.CON.GOVT.ZS/series/AUS, countries/AUS/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/AUT,indicators/NE.CON.GOVT.ZS/series/AUT; countries/AUT/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,AUT,2025-09-14T15:45:22.735461,"{locations: [indicators/NE.CON.GOVT.ZS/series/AUT, countries/AUT/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/BEL,indicators/NE.CON.GOVT.ZS/series/BEL; countries/BEL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,BEL,2025-09-14T15:45:22.735478,"{locations: [indicators/NE.CON.GOVT.ZS/series/BEL, countries/BEL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/CAN,indicators/NE.CON.GOVT.ZS/series/CAN; countries/CAN/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,CAN,2025-09-14T15:45:22.735494,"{locations: [indicators/NE.CON.GOVT.ZS/series/CAN, countries/CAN/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/CHE,indicators/NE.CON.GOVT.ZS/series/CHE; countries/CHE/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,CHE,2025-09-14T15:45:22.735510,"{locations: [indicators/NE.CON.GOVT.ZS/series/CHE, countries/CHE/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/CHL,indicators/NE.CON.GOVT.ZS/series/CHL; countries/CHL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,CHL,2025-09-14T15:45:22.735527,"{locations: [indicators/NE.CON.GOVT.ZS/series/CHL, countries/CHL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/COL,indicators/NE.CON.GOVT.ZS/series/COL; countries/COL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,COL,2025-09-14T15:45:22.735546,"{locations: [indicators/NE.CON.GOVT.ZS/series/COL, countries/COL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/CRI,indicators/NE.CON.GOVT.ZS/series/CRI; countries/CRI/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,CRI,2025-09-14T15:45:22.735564,"{locations: [indicators/NE.CON.GOVT.ZS/series/CRI, countries/CRI/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/CZE,indicators/NE.CON.GOVT.ZS/series/CZE; countries/CZE/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,CZE,2025-09-14T15:45:22.735583,"{locations: [indicators/NE.CON.GOVT.ZS/series/CZE, countries/CZE/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/DEU,indicators/NE.CON.GOVT.ZS/series/DEU; countries/DEU/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,DEU,2025-09-14T15:45:22.735599,"{locations: [indicators/NE.CON.GOVT.ZS/series/DEU, countries/DEU/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/DNK,indicators/NE.CON.GOVT.ZS/series/DNK; countries/DNK/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,DNK,2025-09-14T15:45:22.735617,"{locations: [indicators/NE.CON.GOVT.ZS/series/DNK, countries/DNK/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/ESP,indicators/NE.CON.GOVT.ZS/series/ESP; countries/ESP/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,ESP,2025-09-14T15:45:22.735633,"{locations: [indicators/NE.CON.GOVT.ZS/series/ESP, countries/ESP/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/EST,indicators/NE.CON.GOVT.ZS/series/EST; countries/EST/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,EST,2025-09-14T15:45:22.735649,"{locations: [indicators/NE.CON.GOVT.ZS/series/EST, countries/EST/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/FIN,indicators/NE.CON.GOVT.ZS/series/FIN; countries/FIN/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,FIN,2025-09-14T15:45:22.735666,"{locations: [indicators/NE.CON.GOVT.ZS/series/FIN, countries/FIN/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/FRA,indicators/NE.CON.GOVT.ZS/series/FRA; countries/FRA/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,FRA,2025-09-14T15:45:22.735684,"{locations: [indicators/NE.CON.GOVT.ZS/series/FRA, countries/FRA/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/GBR,indicators/NE.CON.GOVT.ZS/series/GBR; countries/GBR/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,GBR,2025-09-14T15:45:22.735700,"{locations: [indicators/NE.CON.GOVT.ZS/series/GBR, countries/GBR/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/GRC,indicators/NE.CON.GOVT.ZS/series/GRC; countries/GRC/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,GRC,2025-09-14T15:45:22.735717,"{locations: [indicators/NE.CON.GOVT.ZS/series/GRC, countries/GRC/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/HUN,indicators/NE.CON.GOVT.ZS/series/HUN; countries/HUN/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,HUN,2025-09-14T15:45:22.735738,"{locations: [indicators/NE.CON.GOVT.ZS/series/HUN, countries/HUN/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/IRL,indicators/NE.CON.GOVT.ZS/series/IRL; countries/IRL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,IRL,2025-09-14T15:45:22.735757,"{locations: [indicators/NE.CON.GOVT.ZS/series/IRL, countries/IRL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/ISL,indicators/NE.CON.GOVT.ZS/series/ISL; countries/ISL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,ISL,2025-09-14T15:45:22.735777,"{locations: [indicators/NE.CON.GOVT.ZS/series/ISL, countries/ISL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/ISR,indicators/NE.CON.GOVT.ZS/series/ISR; countries/ISR/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,ISR,2025-09-14T15:45:22.735796,"{locations: [indicators/NE.CON.GOVT.ZS/series/ISR, countries/ISR/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/ITA,indicators/NE.CON.GOVT.ZS/series/ITA; countries/ITA/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,ITA,2025-09-14T15:45:22.735822,"{locations: [indicators/NE.CON.GOVT.ZS/series/ITA, countries/ITA/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/JPN,indicators/NE.CON.GOVT.ZS/series/JPN; countries/JPN/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,JPN,2025-09-14T15:45:22.735840,"{locations: [indicators/NE.CON.GOVT.ZS/series/JPN, countries/JPN/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/KOR,indicators/NE.CON.GOVT.ZS/series/KOR; countries/KOR/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,KOR,2025-09-14T15:45:22.735860,"{locations: [indicators/NE.CON.GOVT.ZS/series/KOR, countries/KOR/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/LTU,indicators/NE.CON.GOVT.ZS/series/LTU; countries/LTU/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,LTU,2025-09-14T15:45:22.735879,"{locations: [indicators/NE.CON.GOVT.ZS/series/LTU, countries/LTU/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/LUX,indicators/NE.CON.GOVT.ZS/series/LUX; countries/LUX/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,LUX,2025-09-14T15:45:22.735897,"{locations: [indicators/NE.CON.GOVT.ZS/series/LUX, countries/LUX/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/LVA,indicators/NE.CON.GOVT.ZS/series/LVA; countries/LVA/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,LVA,2025-09-14T15:45:22.735918,"{locations: [indicators/NE.CON.GOVT.ZS/series/LVA, countries/LVA/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/MEX,indicators/NE.CON.GOVT.ZS/series/MEX; countries/MEX/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,MEX,2025-09-14T15:45:22.735936,"{locations: [indicators/NE.CON.GOVT.ZS/series/MEX, countries/MEX/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/NLD,indicators/NE.CON.GOVT.ZS/series/NLD; countries/NLD/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,NLD,2025-09-14T15:45:22.735953,"{locations: [indicators/NE.CON.GOVT.ZS/series/NLD, countries/NLD/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/NOR,indicators/NE.CON.GOVT.ZS/series/NOR; countries/NOR/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,NOR,2025-09-14T15:45:22.735975,"{locations: [indicators/NE.CON.GOVT.ZS/series/NOR, countries/NOR/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/NZL,indicators/NE.CON.GOVT.ZS/series/NZL; countries/NZL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,NZL,2025-09-14T15:45:22.736005,"{locations: [indicators/NE.CON.GOVT.ZS/series/NZL, countries/NZL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/POL,indicators/NE.CON.GOVT.ZS/series/POL; countries/POL/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,POL,2025-09-14T15:45:22.736024,"{locations: [indicators/NE.CON.GOVT.ZS/series/POL, countries/POL/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/PRT,indicators/NE.CON.GOVT.ZS/series/PRT; countries/PRT/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,PRT,2025-09-14T15:45:22.736043,"{locations: [indicators/NE.CON.GOVT.ZS/series/PRT, countries/PRT/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/SVK,indicators/NE.CON.GOVT.ZS/series/SVK; countries/SVK/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,SVK,2025-09-14T15:45:22.736064,"{locations: [indicators/NE.CON.GOVT.ZS/series/SVK, countries/SVK/indicators/NE.CON.GOVT.ZS]}"
2025-09-14T15:45:03.024532,systemMaintenance,duplicate,warning,õ pt0 ¬: NE.CON.GOVT.ZS/SVN,indicators/NE.CON.GOVT.ZS/series/SVN; countries/SVN/indicators/NE.CON.GOVT.ZS,NE.CON.GOVT.ZS,SVN,2025-09-14T15:45:22.736082,"{locations: [indicators/NE.CON.GOVT.ZS/series/SVN, countries/SVN/indicators/NE.CON.GOVT.ZS]}"
